scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,262.4735,259.8488,262.4735,29-Apr-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,259.8488,4/29/2014,262.4735,262.4735,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,260.6704,258.0637,260.6704,30-Apr-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,258.0637,4/30/2014,260.6704,260.6704,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,261.365,258.7514,261.365,2-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,258.7514,5/2/2014,261.365,261.365,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,261.6649,259.0483,261.6649,5-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,259.0483,5/5/2014,261.6649,261.6649,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,262.0182,259.398,262.0182,6-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,259.398,5/6/2014,262.0182,262.0182,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,259.9767,257.3769,259.9767,7-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,257.3769,5/7/2014,259.9767,259.9767,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,259.8025,257.2045,259.8025,8-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,257.2045,5/8/2014,259.8025,259.8025,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,267.3353,264.6619,267.3353,9-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,264.6619,5/9/2014,267.3353,267.3353,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,272.8079,270.0798,272.8079,12-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,270.0798,5/12/2014,272.8079,272.8079,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,276.2849,273.5221,276.2849,13-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,273.5221,5/13/2014,276.2849,276.2849,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,276.6488,273.8823,276.6488,14-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,273.8823,5/14/2014,276.6488,276.6488,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,275.8844,273.1256,275.8844,15-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,273.1256,5/15/2014,275.8844,275.8844,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,280.4814,277.6766,280.4814,16-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,277.6766,5/16/2014,280.4814,280.4814,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,285.2971,282.4441,285.2971,19-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,282.4441,5/19/2014,285.2971,285.2971,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,285.2007,282.3487,285.2007,20-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,282.3487,5/20/2014,285.2007,285.2007,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,284.6019,281.7559,284.6019,21-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,281.7559,5/21/2014,284.6019,284.6019,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,285.6091,282.753,285.6091,22-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,282.753,5/22/2014,285.6091,285.6091,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,288.6165,285.7303,288.6165,23-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,285.7303,5/23/2014,288.6165,288.6165,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,287.6063,284.7302,287.6063,26-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,284.7302,5/26/2014,287.6063,287.6063,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,286.975,284.1053,286.975,27-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,284.1053,5/27/2014,286.975,286.975,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,288.2299,285.3476,288.2299,28-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,285.3476,5/28/2014,288.2299,288.2299,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,284.479,281.6342,284.479,29-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,281.6342,5/29/2014,284.479,284.479,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,284.9809,282.1311,284.9809,30-May-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,282.1311,5/30/2014,284.9809,284.9809,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,291.0351,288.1247,291.0351,2-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,288.1247,6/2/2014,291.0351,291.0351,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,292.3415,289.4181,292.3415,3-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,289.4181,6/3/2014,292.3415,292.3415,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,292.4287,289.5044,292.4287,4-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,289.5044,6/4/2014,292.4287,292.4287,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,294.3029,291.3599,294.3029,5-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,291.3599,6/5/2014,294.3029,294.3029,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.4587,295.4741,298.4587,6-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.4741,6/6/2014,298.4587,298.4587,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,302.5912,299.5653,302.5912,9-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,299.5653,6/9/2014,302.5912,302.5912,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,302.584,299.5582,302.584,10-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,299.5582,6/10/2014,302.584,302.584,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.2432,298.2308,301.2432,11-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.2308,6/11/2014,301.2432,301.2432,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.1674,298.1557,301.1674,12-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.1557,6/12/2014,301.1674,301.1674,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,296.8677,293.899,296.8677,13-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,293.899,6/13/2014,296.8677,296.8677,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,297.3952,294.4212,297.3952,16-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,294.4212,6/16/2014,297.3952,297.3952,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.4538,298.4393,301.4538,17-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.4393,6/17/2014,301.4538,301.4538,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.9689,295.9792,298.9689,18-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.9792,6/18/2014,298.9689,298.9689,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.164,295.1824,298.164,19-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.1824,6/19/2014,298.164,298.164,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,297.153,294.1815,297.153,20-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,294.1815,6/20/2014,297.153,297.153,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.0522,295.0717,298.0522,23-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.0717,6/23/2014,298.0522,298.0522,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,300.2558,297.2532,300.2558,24-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,297.2532,6/24/2014,300.2558,300.2558,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,299.3928,296.3989,299.3928,25-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,296.3989,6/25/2014,299.3928,299.3928,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,297.0273,294.057,297.0273,26-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,294.057,6/26/2014,297.0273,297.0273,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,297.549,294.5735,297.549,27-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,294.5735,6/27/2014,297.549,297.549,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.5505,298.535,301.5505,30-Jun-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.535,6/30/2014,301.5505,301.5505,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,302.4818,299.457,302.4818,1-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,299.457,7/1/2014,302.4818,302.4818,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,305.5973,302.5413,305.5973,2-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.5413,7/2/2014,305.5973,305.5973,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,305.197,302.145,305.197,3-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.145,7/3/2014,305.197,305.197,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,306.0242,302.964,306.0242,4-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.964,7/4/2014,306.0242,306.0242,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,306.7909,303.723,306.7909,7-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,303.723,7/7/2014,306.7909,306.7909,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,300.4241,297.4199,300.4241,8-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,297.4199,7/8/2014,300.4241,300.4241,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.0446,295.0642,298.0446,9-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.0642,7/9/2014,298.0446,298.0446,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,297.7101,294.733,297.7101,10-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,294.733,7/10/2014,297.7101,297.7101,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,293.4138,290.4797,293.4138,11-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,290.4797,7/11/2014,293.4138,293.4138,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,293.1787,290.2469,293.1787,14-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,290.2469,7/14/2014,293.1787,293.1787,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,296.0394,293.079,296.0394,15-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,293.079,7/15/2014,296.0394,296.0394,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,298.8921,295.9032,298.8921,16-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,295.9032,7/16/2014,298.8921,298.8921,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,300.1048,297.1038,300.1048,17-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,297.1038,7/17/2014,300.1048,300.1048,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.2605,298.2479,301.2605,18-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.2479,7/18/2014,301.2605,301.2605,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,302.2104,299.1883,302.2104,21-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,299.1883,7/21/2014,302.2104,302.2104,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,304.9499,301.9004,304.9499,22-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,301.9004,7/22/2014,304.9499,304.9499,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,305.6952,302.6382,305.6952,23-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.6382,7/23/2014,305.6952,305.6952,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,306.8774,303.8086,306.8774,24-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,303.8086,7/24/2014,306.8774,306.8774,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,305.3476,302.2941,305.3476,25-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.2941,7/25/2014,305.3476,305.3476,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,303.7664,300.7287,303.7664,28-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,300.7287,7/28/2014,303.7664,303.7664,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,306.7525,303.685,306.7525,30-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,303.685,7/30/2014,306.7525,306.7525,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,304.6237,301.5775,304.6237,31-Jul-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,301.5775,7/31/2014,304.6237,304.6237,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.4715,298.4568,301.4715,1-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.4568,8/1/2014,301.4715,301.4715,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,304.2384,301.196,304.2384,4-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,301.196,8/4/2014,304.2384,304.2384,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,306.393,303.3291,306.393,5-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,303.3291,8/5/2014,306.393,306.393,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,304.5131,301.468,304.5131,6-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,301.468,8/6/2014,304.5131,304.5131,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,302.6068,299.5807,302.6068,7-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,299.5807,8/7/2014,302.6068,302.6068,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,299.666,296.6693,299.666,8-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,296.6693,8/8/2014,299.666,299.666,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,301.7433,298.7259,301.7433,11-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,298.7259,8/11/2014,301.7433,301.7433,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,304.611,301.5649,304.611,12-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,301.5649,8/12/2014,304.611,304.611,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,303.6249,300.5887,303.6249,13-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,300.5887,8/13/2014,303.6249,303.6249,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,305.6353,302.5789,305.6353,14-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,302.5789,8/14/2014,305.6353,305.6353,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,310.1896,307.0877,310.1896,18-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,307.0877,8/18/2014,310.1896,310.1896,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,312.9316,309.8023,312.9316,19-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,309.8023,8/19/2014,312.9316,312.9316,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,313.4462,310.3117,313.4462,20-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,310.3117,8/20/2014,313.4462,313.4462,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,313.8689,310.7302,313.8689,21-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,310.7302,8/21/2014,313.8689,313.8689,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,314.6953,311.5483,314.6953,22-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,311.5483,8/22/2014,314.6953,314.6953,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,313.9195,310.7803,313.9195,25-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,310.7803,8/25/2014,313.9195,313.9195,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,312.606,309.4799,312.606,26-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,309.4799,8/26/2014,312.606,312.606,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,314.5999,311.4539,314.5999,27-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,311.4539,8/27/2014,314.5999,314.5999,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,315.3823,312.2285,315.3823,28-Aug-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,312.2285,8/28/2014,315.3823,315.3823,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,319.8571,316.6585,319.8571,1-Sep-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,316.6585,9/1/2014,319.8571,319.8571,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,322.5692,319.3435,322.5692,2-Sep-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,319.3435,9/2/2014,322.5692,322.5692,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,324.7048,321.4578,324.7048,3-Sep-14,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,321.4578,9/3/2014,324.7048,324.7048,,,,,,,,,,
