scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,69.7017,69.0047,69.7017,12-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,69.0047,2014-05-12,69.7017,69.7017
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,70.0849,69.3841,70.0849,13-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,69.3841,2014-05-13,70.0849,70.0849
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,69.8692,69.1705,69.8692,14-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,69.1705,2014-05-14,69.8692,69.8692
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,69.6034,68.9074,69.6034,15-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,68.9074,2014-05-15,69.6034,69.6034
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,70.0803,69.3795,70.0803,16-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,69.3795,2014-05-16,70.0803,70.0803
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,70.6357,69.9293,70.6357,19-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,69.9293,2014-05-19,70.6357,70.6357
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,71.3219,70.6087,71.3219,20-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,70.6087,2014-05-20,71.3219,71.3219
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,71.6785,70.9617,71.6785,21-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,70.9617,2014-05-21,71.6785,71.6785
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.2741,71.5514,72.2741,22-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,71.5514,2014-05-22,72.2741,72.2741
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.9155,72.1863,72.9155,23-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,72.1863,2014-05-23,72.9155,72.9155
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.3526,71.6291,72.3526,26-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,71.6291,2014-05-26,72.3526,72.3526
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.5576,71.832,72.5576,27-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,71.8320,2014-05-27,72.5576,72.5576
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.7303,72.003,72.7303,28-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,72.0030,2014-05-28,72.7303,72.7303
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.4056,71.6815,72.4056,29-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,71.6815,2014-05-29,72.4056,72.4056
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,72.2922,71.5693,72.2922,30-May-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,71.5693,2014-05-30,72.2922,72.2922
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,73.0927,72.3618,73.0927,02-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,72.3618,2014-06-02,73.0927,73.0927
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,73.6785,72.9417,73.6785,03-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,72.9417,2014-06-03,73.6785,73.6785
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,73.8667,73.128,73.8667,04-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,73.1280,2014-06-04,73.8667,73.8667
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,74.1837,73.4419,74.1837,05-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,73.4419,2014-06-05,74.1837,74.1837
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.1813,74.4295,75.1813,06-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.4295,2014-06-06,75.1813,75.1813
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.3774,74.6236,75.3774,09-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.6236,2014-06-09,75.3774,75.3774
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.1889,74.437,75.1889,10-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.4370,2014-06-10,75.1889,75.1889
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.0297,74.2794,75.0297,11-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.2794,2014-06-11,75.0297,75.0297
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.4848,74.73,75.4848,12-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.7300,2014-06-12,75.4848,75.4848
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,74.6164,73.8702,74.6164,13-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,73.8702,2014-06-13,74.6164,74.6164
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,74.6425,73.8961,74.6425,16-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,73.8961,2014-06-16,74.6425,74.6425
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.5826,74.8268,75.5826,17-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.8268,2014-06-17,75.5826,75.5826
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.5896,74.8337,75.5896,18-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.8337,2014-06-18,75.5896,75.5896
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.2101,74.458,75.2101,19-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.4580,2014-06-19,75.2101,75.2101
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.1238,74.3726,75.1238,20-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.3726,2014-06-20,75.1238,75.1238
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.2868,74.5339,75.2868,23-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.5339,2014-06-23,75.2868,75.2868
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.7857,75.0278,75.7857,24-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,75.0278,2014-06-24,75.7857,75.7857
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.9841,75.2243,75.9841,25-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,75.2243,2014-06-25,75.9841,75.9841
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.6521,74.8956,75.6521,26-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,74.8956,2014-06-26,75.6521,75.6521
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,75.9225,75.1633,75.9225,27-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,75.1633,2014-06-27,75.9225,75.9225
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.2833,76.5105,77.2833,30-Jun-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.5105,2014-06-30,77.2833,77.2833
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.5164,76.7412,77.5164,01-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.7412,2014-07-01,77.5164,77.5164
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.6543,77.8678,78.6543,02-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.8678,2014-07-02,78.6543,78.6543
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.8352,78.0468,78.8352,03-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.0468,2014-07-03,78.8352,78.8352
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1765,78.3847,79.1765,04-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3847,2014-07-04,79.1765,79.1765
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1004,78.3094,79.1004,07-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3094,2014-07-07,79.1004,79.1004
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.8853,77.1064,77.8853,08-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.1064,2014-07-08,77.8853,77.8853
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.5447,76.7693,77.5447,09-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.7693,2014-07-09,77.5447,77.5447
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.8618,77.0832,77.8618,10-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.0832,2014-07-10,77.8618,77.8618
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,76.9386,76.1692,76.9386,11-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.1692,2014-07-11,76.9386,76.9386
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,76.8028,76.0348,76.8028,14-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.0348,2014-07-14,76.8028,76.8028
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.8269,77.0486,77.8269,15-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.0486,2014-07-15,77.8269,77.8269
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.7498,77.9623,78.7498,16-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.9623,2014-07-16,78.7498,78.7498
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1785,78.3867,79.1785,17-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3867,2014-07-17,79.1785,79.1785
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.0753,78.2845,79.0753,18-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.2845,2014-07-18,79.0753,79.0753
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.5369,78.7415,79.5369,21-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.7415,2014-07-21,79.5369,79.5369
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.9483,79.1488,79.9483,22-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,79.1488,2014-07-22,79.9483,79.9483
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,80.2165,79.4143,80.2165,23-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,79.4143,2014-07-23,80.2165,80.2165
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,80.3363,79.5329,80.3363,24-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,79.5329,2014-07-24,80.3363,80.3363
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.7034,78.9064,79.7034,25-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.9064,2014-07-25,79.7034,79.7034
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.2191,78.4269,79.2191,28-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.4269,2014-07-28,79.2191,79.2191
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1287,78.3374,79.1287,30-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3374,2014-07-30,79.1287,79.1287
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1303,78.339,79.1303,31-Jul-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3390,2014-07-31,79.1303,79.1303
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.4921,77.7072,78.4921,01-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.7072,2014-08-01,78.4921,78.4921
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.1018,78.3108,79.1018,04-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3108,2014-08-04,79.1018,79.1018
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.3897,78.5958,79.3897,05-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.5958,2014-08-05,79.3897,79.3897
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.7247,77.5438,78.7247,06-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.5438,2014-08-06,78.7247,78.7247
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.5836,77.4048,78.5836,07-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.4048,2014-08-07,78.5836,78.5836
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,77.8863,76.718,77.8863,08-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,76.7180,2014-08-08,77.8863,77.8863
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.2474,77.0737,78.2474,11-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.0737,2014-08-11,78.2474,78.2474
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.0469,77.8612,79.0469,12-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.8612,2014-08-12,79.0469,79.0469
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,78.8851,77.7018,78.8851,13-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,77.7018,2014-08-13,78.8851,78.8851
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,79.5802,78.3865,79.5802,14-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,78.3865,2014-08-14,79.5802,79.5802
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,80.6096,79.4005,80.6096,18-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,79.4005,2014-08-18,80.6096,80.6096
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,80.9136,79.6999,80.9136,19-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,79.6999,2014-08-19,80.9136,80.9136
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,81.3736,80.153,81.3736,20-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.1530,2014-08-20,81.3736,81.3736
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,81.9518,80.7225,81.9518,21-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.7225,2014-08-21,81.9518,81.9518
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.0798,80.8486,82.0798,22-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.8486,2014-08-22,82.0798,82.0798
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,81.5971,80.3731,81.5971,25-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.3731,2014-08-25,81.5971,81.5971
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,81.4723,80.2502,81.4723,26-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.2502,2014-08-26,81.4723,81.4723
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.0456,80.8149,82.0456,27-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,80.8149,2014-08-27,82.0456,82.0456
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.3132,81.0785,82.3132,28-Aug-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,81.0785,2014-08-28,82.3132,82.3132
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.7645,81.523,82.7645,01-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,81.5230,2014-09-01,82.7645,82.7645
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.3613,82.1109,83.3613,02-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.1109,2014-09-02,83.3613,83.3613
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.7956,82.5387,83.7956,03-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.5387,2014-09-03,83.7956,83.7956
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.7203,82.4645,83.7203,04-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.4645,2014-09-04,83.7203,83.7203
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.7298,82.4739,83.7298,05-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.4739,2014-09-05,83.7298,83.7298
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.0601,82.7992,84.0601,08-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.7992,2014-09-08,84.0601,84.0601
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.1404,82.8783,84.1404,09-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.8783,2014-09-09,84.1404,84.1404
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.2071,82.944,84.2071,10-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.9440,2014-09-10,84.2071,84.2071
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.9682,83.6937,84.9682,11-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.6937,2014-09-11,84.9682,84.9682
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.7053,84.4197,85.7053,12-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,84.4197,2014-09-12,85.7053,85.7053
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.7799,84.4932,85.7799,15-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,84.4932,2014-09-15,85.7799,85.7799
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.983,82.7233,83.983,16-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.7233,2014-09-16,83.983,83.983
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.9242,82.6653,83.9242,17-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.6653,2014-09-17,83.9242,83.9242
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.0543,83.7785,85.0543,18-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.7785,2014-09-18,85.0543,85.0543
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.1211,83.8443,85.1211,19-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.8443,2014-09-19,85.1211,85.1211
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.2306,83.9521,85.2306,22-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.9521,2014-09-22,85.2306,85.2306
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.1034,82.8418,84.1034,23-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.8418,2014-09-23,84.1034,84.1034
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.768,82.5115,83.768,24-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.5115,2014-09-24,83.768,83.768
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.9014,81.6579,82.9014,25-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,81.6579,2014-09-25,82.9014,82.9014
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.5751,82.3215,83.5751,26-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.3215,2014-09-26,83.5751,83.5751
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.0744,82.8133,84.0744,29-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.8133,2014-09-29,84.0744,84.0744
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.3634,83.0979,84.3634,30-Sep-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.0979,2014-09-30,84.3634,84.3634
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.4678,83.2008,84.4678,01-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.2008,2014-10-01,84.4678,84.4678
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.5446,82.2914,83.5446,07-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.2914,2014-10-07,83.5446,83.5446
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.4805,82.2283,83.4805,08-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.2283,2014-10-08,83.4805,83.4805
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.0682,82.8072,84.0682,09-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.8072,2014-10-09,84.0682,84.0682
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.4166,82.1654,83.4166,10-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.1654,2014-10-10,83.4166,83.4166
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.6883,82.433,83.6883,13-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.4330,2014-10-13,83.6883,83.6883
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.776,82.5194,83.776,14-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.5194,2014-10-14,83.776,83.776
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.7563,81.515,82.7563,16-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,81.5150,2014-10-16,82.7563,82.7563
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,82.7839,81.5421,82.7839,17-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,81.5421,2014-10-17,82.7839,82.7839
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.3791,82.1284,83.3791,20-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.1284,2014-10-20,83.3791,83.3791
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,83.7686,82.5121,83.7686,21-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,82.5121,2014-10-21,83.7686,83.7686
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,84.4388,83.1722,84.4388,22-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.1722,2014-10-22,84.4388,84.4388
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,85.0847,83.8084,85.0847,27-Oct-2014,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,SBI Mutual Fund,22,83.8084,2014-10-27,85.0847,85.0847
